time,flux
1.444953874392394937e+03,9.999816417694091797e-01
1.444974707775824982e+03,1.000071167945861816e+00
1.444995541158286187e+03,1.000043272972106934e+00
1.445016374539758772e+03,1.000456929206848145e+00
1.445037207920262745e+03,1.000094294548034668e+00
1.445058041299779006e+03,1.000213265419006348e+00
1.445078874678327793e+03,9.997010231018066406e-01
1.445099708055888868e+03,9.998607635498046875e-01
1.445120541432473146e+03,1.000230312347412109e+00
1.445141374808090859e+03,9.999684691429138184e-01
1.445162208182721997e+03,1.000151991844177246e+00
1.445183041556387252e+03,1.000101804733276367e+00
1.445203874929067069e+03,9.996947050094604492e-01
1.445224708300781231e+03,9.999315142631530762e-01
1.445245541671510182e+03,9.999395608901977539e-01
1.445266375041264837e+03,1.000364303588867188e+00
1.445287208410054973e+03,1.000106453895568848e+00
1.445308041777860353e+03,9.997344017028808594e-01
1.445328875144702579e+03,1.000579237937927246e+00
1.445349708510561186e+03,1.000651240348815918e+00
1.445370541875456183e+03,9.997262358665466309e-01
1.445391375239368699e+03,1.000288248062133789e+00
1.445412208602308283e+03,1.000063180923461914e+00
1.445433041964285394e+03,9.998673796653747559e-01
1.445453875325280478e+03,9.960664510726928711e-01
1.445474708685313999e+03,9.806261062622070312e-01
1.445495542044365948e+03,9.583575725555419922e-01
1.445516375402456561e+03,9.355135560035705566e-01
1.445537208759566056e+03,9.172009229660034180e-01
1.445558042115705121e+03,9.060714244842529297e-01
1.445578875470883759e+03,9.082601666450500488e-01
1.445599708825081962e+03,9.210746884346008301e-01
1.445620542178320420e+03,9.417082071304321289e-01
1.445641375530579353e+03,9.649807214736938477e-01
1.445662208881878541e+03,9.855703115463256836e-01
1.445683042232199114e+03,9.985825419425964355e-01
1.445703875581550619e+03,9.995919466018676758e-01
1.445724708929943290e+03,1.000430703163146973e+00
1.445745542277357799e+03,1.000411868095397949e+00
1.445766375623813929e+03,1.000126361846923828e+00
1.445787208969292806e+03,1.000640869140625000e+00
1.445808042313813758e+03,1.000023603439331055e+00
1.445828875657357003e+03,1.000293731689453125e+00
1.445849708999943459e+03,1.000849127769470215e+00
1.445870542341553346e+03,1.000219583511352539e+00
1.445891375682195985e+03,1.000080943107604980e+00
1.445912209021882745e+03,1.000013351440429688e+00
1.445933042360593390e+03,1.000342369079589844e+00
1.445953875698347929e+03,1.000298380851745605e+00
1.445974709035126352e+03,1.000385642051696777e+00
1.445995542370949806e+03,1.000252366065979004e+00
1.446016375705798282e+03,1.000439643859863281e+00
1.446037209039681329e+03,1.000413894653320312e+00
1.446058042372609862e+03,1.000309467315673828e+00
1.446078875704563643e+03,1.000058650970458984e+00
