# PSF X-COM, PSF Y-COM, PSF X-WIDTH, PSF Y-WIDTH, PSF ROT, PSF BKG
1.003470979220502768e+00,1.007811892592744618e+00,1.009501676992164754e+00,1.015981214583294712e+00,1.213980010754422079e+00,1.017455207110111060e+00
1.003488443913246764e+00,1.007684308241422189e+00,1.005515175530322880e+00,1.012881075495678296e+00,1.186831363843556586e+00,1.017562738599240069e+00
1.003541408765356246e+00,1.007494723436387352e+00,1.006735833626136944e+00,1.014495757568627976e+00,1.268718793296991221e+00,1.017158138845517534e+00
1.003486582343604105e+00,1.007631804151142507e+00,1.003085955560164333e+00,1.013175920008845488e+00,1.318285989102849554e+00,1.017161433435010309e+00
1.003474398472084861e+00,1.007639233180805061e+00,1.005596503171383382e+00,1.013619612346565724e+00,1.308986637975125600e+00,1.016577969209861099e+00
1.003687575316295488e+00,1.007795913071193761e+00,1.004504123650788117e+00,1.012746614368627229e+00,1.355424788759157062e+00,1.017919683573804690e+00
1.003543698950785323e+00,1.007522239139203135e+00,1.004938944862356909e+00,1.012849091180904715e+00,1.315733392493495746e+00,1.017449847231528537e+00
1.003657603978177271e+00,1.007453852803808392e+00,1.005632772448911361e+00,1.011537355095240009e+00,1.346196982116830254e+00,1.016438291882557188e+00
1.003454785993366016e+00,1.007587734053763784e+00,9.996532337252703737e-01,1.010402139986254388e+00,1.318233753018400733e+00,1.015532850749773397e+00
1.003632673207135007e+00,1.007519470229369718e+00,1.002036917396616600e+00,1.012966152097377170e+00,1.342483292091748437e+00,1.015110731342231620e+00
1.003502815010623550e+00,1.007445198948071940e+00,1.002238296733399814e+00,1.012518534590488573e+00,1.368244449531134110e+00,1.016974002330147009e+00
1.003557289249403572e+00,1.007454221637488656e+00,1.001867637430329472e+00,1.010172032762453709e+00,1.403438752794778699e+00,1.016925197733801856e+00
1.003681437129210652e+00,1.007617277979778736e+00,1.000572733775753065e+00,1.011315646834564763e+00,1.410335472032332893e+00,1.016083487135605701e+00
1.003520013269887823e+00,1.007359216484138065e+00,9.947722871818827084e-01,1.007651112895230572e+00,1.310861132748995850e+00,1.016007093847675513e+00
1.003726684483929210e+00,1.007590428376868852e+00,9.929600921426042781e-01,1.005889808845109146e+00,1.486637790924929536e+00,1.015629916610419459e+00
1.003575314649227002e+00,1.007205038069635794e+00,9.973843310005019447e-01,1.008300040020422950e+00,1.432562791772724609e+00,1.016160224458533046e+00
1.003501084863511972e+00,1.007490013213990343e+00,9.971396490898083442e-01,1.008506769603867648e+00,1.508834034681788339e+00,1.017204169178111961e+00
1.003602712944029918e+00,1.007115481750999075e+00,9.966165890837920260e-01,1.010094818381106707e+00,1.436716471044372279e+00,1.016938381018236415e+00
1.003559307265075029e+00,1.007302294854778957e+00,9.929041179015006824e-01,1.005367223103059704e+00,1.511484883127193424e+00,1.016018811480777773e+00
1.003547450798086382e+00,1.007336046436609012e+00,9.999021674769776880e-01,1.010324621089326413e+00,1.442784122307594119e+00,1.015734725718640208e+00
1.003541806356025745e+00,1.007136928861262160e+00,9.971805266733606565e-01,1.008891823257873632e+00,1.480324536402601643e+00,1.015065320366768553e+00
1.003674717706730890e+00,1.007528102884998944e+00,9.928894024970755794e-01,1.007345841572155676e+00,1.490599531475840900e+00,1.015362704245923009e+00
1.003460637196946115e+00,1.007152864967977957e+00,9.944473776185888125e-01,1.007852082055472831e+00,1.472854469483226403e+00,1.016094898347197573e+00
1.003644902131235916e+00,1.007332181523489911e+00,9.946444225353374691e-01,1.007773534864065068e+00,1.549545307720243459e+00,1.016181555516996626e+00
1.003550442846728341e+00,1.007120995864043245e+00,9.950010142459302376e-01,1.010174473115099669e+00,1.428107086336572795e+00,1.015912363462465384e+00
1.003664832686282260e+00,1.007204666263864290e+00,9.941024701162145538e-01,1.007700161119272186e+00,1.457137904151472041e+00,1.014955723925992981e+00
1.003513712476037822e+00,1.007209598193454791e+00,9.902261050788746521e-01,1.001067088780400960e+00,1.654692447375530007e+00,1.015640899239250494e+00
1.003722285921011759e+00,1.007129105076369546e+00,9.896418823348411831e-01,1.003421049380609276e+00,1.566273399378097730e+00,1.016158053524179206e+00
1.003472208451723358e+00,1.006880940232346422e+00,9.912654179816986488e-01,1.003846933980290235e+00,1.507610218074953767e+00,1.015535087581110441e+00
1.003608530973840951e+00,1.007141868928209671e+00,9.919864289001887325e-01,1.002646446485924381e+00,1.575720135877871853e+00,1.014202925611414896e+00
1.003632699810711015e+00,1.007147451555401751e+00,9.873252741869480431e-01,1.005496948390567136e+00,1.617426414220176190e+00,1.014777595678667765e+00
1.003531268623716555e+00,1.006983496871788564e+00,9.942337975696327046e-01,1.005380704289708049e+00,1.543881943859029660e+00,1.015232513457172914e+00
1.003665263192560220e+00,1.007236446613371417e+00,9.890843986035114943e-01,1.001238890214737109e+00,1.710472554992526373e+00,1.015274230049892701e+00
1.003705833659147340e+00,1.006949688595851100e+00,9.912119247057139537e-01,1.001339447087547185e+00,1.639554429857402962e+00,1.014702504420459395e+00
1.003673655278161325e+00,1.007098472359142516e+00,9.888305503223934201e-01,1.000857795797971850e+00,1.718222979304798947e+00,1.013013181494818227e+00
1.003557815085812877e+00,1.006719677456574757e+00,9.876815830267046126e-01,1.002630632726950077e+00,1.668749429333316936e+00,1.013976416524749791e+00
1.003569024904685580e+00,1.007049861527984813e+00,9.896164638135142022e-01,1.001222307754339846e+00,1.711913939432755605e+00,1.014596585791095462e+00
1.003447562555736861e+00,1.006606689996680570e+00,9.910197207411907128e-01,1.003438496978944272e+00,1.617065679146820534e+00,1.014875737432453517e+00
1.003578287165911576e+00,1.006685635672188051e+00,9.913610402281104461e-01,1.000012134474968173e+00,1.670238771954823509e+00,1.013947477733244451e+00
1.003551674593571308e+00,1.006776258670774915e+00,9.897075898330007782e-01,9.989793083177705979e-01,1.691234742294092319e+00,1.013659491917175526e+00
1.003685105171896685e+00,1.006865354191302631e+00,9.829520466765617748e-01,9.998144163906156345e-01,1.732148054874616205e+00,1.014229716784444291e+00
1.003501346226993274e+00,1.006492273881760546e+00,9.838699378643628313e-01,1.002868512672445256e+00,1.606870822760903872e+00,1.014203066960289723e+00
1.003432390617511993e+00,1.006535866076194718e+00,9.878780785869653025e-01,9.992479280720815149e-01,1.717749478537453189e+00,1.012875664541304177e+00
1.003519526944361084e+00,1.006577969522384874e+00,9.870613812761138695e-01,9.991970972255359573e-01,1.745235907806231168e+00,1.014604801360345476e+00
1.003477388832036965e+00,1.006617030563260018e+00,9.886925527840707550e-01,1.001195518074595281e+00,1.665029565398065348e+00,1.013809554514424782e+00
1.003547154418242382e+00,1.006436708642534983e+00,9.930914978125473525e-01,1.003239215929814243e+00,1.618653367214644145e+00,1.014169663073539507e+00
1.003394910951705743e+00,1.006388193148994414e+00,9.862192101979975201e-01,9.972885462532932177e-01,1.768976662072917705e+00,1.013103131050451244e+00
1.003576028191510927e+00,1.006665082494297758e+00,9.843095570243870496e-01,9.967692472513088875e-01,1.695276834624211748e+00,1.012107310865906662e+00
1.003713633966216934e+00,1.006780056303007154e+00,9.871041539896393546e-01,1.000602685727668639e+00,1.663170480677320429e+00,1.012724884812708614e+00
1.003568778273586704e+00,1.006241447824689272e+00,9.880697943497633862e-01,9.985523202845215662e-01,1.757717938764704391e+00,1.013737140495638345e+00
1.003391150060840786e+00,1.006296016332901111e+00,9.899449721187968398e-01,1.000550885483768582e+00,1.678374210350614959e+00,1.013258364496970154e+00
1.003279897878782023e+00,1.006120296885522070e+00,1.015123142130380796e+00,1.013009971308974411e+00,1.079096059898424276e+00,1.014815219603588003e+00
1.003209129112133891e+00,1.006046508821339946e+00,1.015551918898039530e+00,1.013637983055814429e+00,1.091488194352705055e+00,1.014062409923046193e+00
1.003217190172659645e+00,1.006025511724519816e+00,1.016185084541841199e+00,1.010741785653503033e+00,1.060503906346036862e+00,1.013201484337987957e+00
1.003213002107025353e+00,1.006056746323683582e+00,1.016457226276974435e+00,1.008078501352399847e+00,1.013396449549255562e+00,1.013012201603491924e+00
1.003152341082254484e+00,1.006300200618773788e+00,1.015167699114405853e+00,1.006303365275819983e+00,9.803524553286599996e-01,1.014043316788166393e+00
1.003292861932231883e+00,1.005928490912699980e+00,1.016289453049768365e+00,1.010018124031014652e+00,1.046029029434765167e+00,1.013927504733850071e+00
1.003205269866933591e+00,1.005974349234687093e+00,1.016322458189129030e+00,1.003849532790812571e+00,9.796832075879245982e-01,1.013452329414903819e+00
1.003186125866782907e+00,1.006014758617388871e+00,1.019086678106644994e+00,1.005996849579190222e+00,9.746184545274111377e-01,1.012726335288587798e+00
1.003192697828794833e+00,1.005985942376953712e+00,1.014410379254176098e+00,1.003576605641705921e+00,9.825031605824636749e-01,1.012836595708552334e+00
1.003282531010888823e+00,1.005912367054576873e+00,1.014418695570221907e+00,1.000598982286607486e+00,9.926025207338281531e-01,1.013066084082000273e+00
1.003192217657909557e+00,1.005957662878596226e+00,1.016666639974271424e+00,1.006572624478342171e+00,1.048632734215527940e+00,1.013939651206839487e+00
1.003164028837145505e+00,1.005963137822757147e+00,1.017399896051682129e+00,1.006216841161517550e+00,1.003655809715605640e+00,1.014264123162709641e+00
1.003240431875474625e+00,1.005626329370614247e+00,1.014065678026465633e+00,1.003947385631912770e+00,9.423474193033030133e-01,1.013344054293548790e+00
1.003111757235573442e+00,1.006025347443632478e+00,1.014741716968087459e+00,1.002661763740656076e+00,9.480601791809555312e-01,1.012647989721479291e+00
1.003186464533337707e+00,1.005849052566259560e+00,1.015069979140092116e+00,1.005140308280994654e+00,9.986242634215790615e-01,1.012929228166467688e+00
1.003167818777047193e+00,1.005768549521540045e+00,1.016022643080674692e+00,1.003343605234483293e+00,1.000387732542848962e+00,1.013877531478881266e+00
1.003202394755399629e+00,1.005657648339399968e+00,1.014875600488706286e+00,1.003756250963328656e+00,9.406679190224279674e-01,1.013528435205880207e+00
1.003141792917497277e+00,1.005937359773715345e+00,1.014421168474761714e+00,1.003612416301776777e+00,9.931527261460145750e-01,1.013789986455134517e+00
1.003199029998090852e+00,1.005636297416703462e+00,1.015845603821423193e+00,1.003636203000679128e+00,1.033812355484131862e+00,1.013135555995223536e+00
1.003145233600201580e+00,1.005651027761384153e+00,1.015681032437724785e+00,1.005458393999081546e+00,1.040794216609049361e+00,1.012499548185707310e+00
1.003032667740230810e+00,1.005889448967119515e+00,1.016105499461440909e+00,1.004412091273228169e+00,9.893528007098609800e-01,1.012988988216730890e+00
1.003129413232210165e+00,1.005535201567600456e+00,1.016021160741474416e+00,1.005127523675102275e+00,1.004059822888081710e+00,1.012941432584556045e+00
1.003068573789813733e+00,1.005882334410025392e+00,1.014063463867580062e+00,1.003641951914769681e+00,9.417472791123707720e-01,1.013224439536801080e+00
1.003103200173382614e+00,1.005406081420371356e+00,1.013327445435346474e+00,9.999878655250318271e-01,9.140519396238256933e-01,1.011973806727529235e+00
1.003084519168844890e+00,1.005421314119474330e+00,1.014726509903269180e+00,1.004477271418444673e+00,9.731374101878940142e-01,1.013076796476324981e+00
1.003094535046694435e+00,1.005660886750757044e+00,1.013878818667257375e+00,1.001021315025189651e+00,9.583668005916244903e-01,1.012420720155986720e+00
1.003044251988187252e+00,1.005489865877552846e+00,1.014791433433943624e+00,9.993740939197898188e-01,9.557251235493646746e-01,1.013136643242462442e+00
1.003089335721328190e+00,1.005529935805801633e+00,1.014958812355829076e+00,9.986168491598580443e-01,9.097822116954591420e-01,1.011797852669756859e+00
1.003046185074750074e+00,1.005477451302462466e+00,1.015241583806767656e+00,1.003371189382169293e+00,9.606459531370358240e-01,1.012516093442247023e+00
1.003053758474525381e+00,1.005443570742649673e+00,1.014908448474495684e+00,1.002903804379415398e+00,9.510483294961971090e-01,1.012552419575042828e+00
1.003085926649642579e+00,1.005297539826273345e+00,1.015605791880088704e+00,1.004968899102807178e+00,1.038513344271279726e+00,1.012341815516747179e+00
1.003029506594301568e+00,1.005219186893039351e+00,1.013801896121232060e+00,1.003251316361416512e+00,9.468813188147541249e-01,1.012489967182260919e+00
1.003013211997195953e+00,1.005334653975453962e+00,1.014578570658807299e+00,1.000794694594823397e+00,9.404235821976524301e-01,1.011773979088865349e+00
1.003035897094619378e+00,1.005521686083518107e+00,1.013124026037187653e+00,1.001073195304508445e+00,9.376958168118534331e-01,1.011852706521824130e+00
1.003082032455309358e+00,1.005270140648436117e+00,1.015140917632230133e+00,1.001177601678964635e+00,9.401038257084236571e-01,1.013185227456219861e+00
1.002949027286941019e+00,1.005253327175189337e+00,1.016584202204281473e+00,1.004037074969138743e+00,9.378679083404271033e-01,1.013027381655431602e+00
1.002981221784126298e+00,1.005310544912730641e+00,1.016700538264096343e+00,1.003788118176466293e+00,9.344283685488554703e-01,1.012327655573200591e+00
1.002958877775291580e+00,1.005279186633514232e+00,1.012812451876543784e+00,1.001012084336169838e+00,9.375119394496439496e-01,1.011725677024158276e+00
1.002992224882657490e+00,1.005206777029558518e+00,1.013901286394155887e+00,1.000117896986726596e+00,9.738744639157186356e-01,1.011063635765356405e+00
1.002964743952113214e+00,1.005169936952933440e+00,1.014222186229428058e+00,1.002015824369047348e+00,9.268564242727659330e-01,1.011739654658527776e+00
1.002974243745063276e+00,1.005013639048861762e+00,1.013065269603389940e+00,9.999325152344620271e-01,9.914564038466037177e-01,1.012124302289565403e+00
1.003023309172852429e+00,1.005075454976937621e+00,1.013364710121697154e+00,1.001505951795719440e+00,9.435223855592281827e-01,1.011307556889766701e+00
1.002956517496608191e+00,1.004982276756092530e+00,1.012220999549098943e+00,1.005310708527871189e+00,1.017912149951040401e+00,1.011822868426921262e+00
1.003037133986880436e+00,1.005035618658436380e+00,1.011508047147207323e+00,1.000877762767672818e+00,9.555856070358264009e-01,1.010178136709594554e+00
1.002960125575190098e+00,1.005051095948938267e+00,1.007705194226176104e+00,1.004410250456252651e+00,8.338010183015518439e-01,1.011352934693227290e+00
1.003018178387858672e+00,1.004856541756840915e+00,1.009422234128964257e+00,1.000754599483478113e+00,9.604937947385769892e-01,1.010885228338596731e+00
1.002771147923371853e+00,1.005170604332892959e+00,1.005629142399388387e+00,1.004735039817379771e+00,9.060179859632025989e-01,1.010746345512901545e+00
1.002965139690080942e+00,1.004860818623155572e+00,1.012211676095773116e+00,1.006157051509001699e+00,9.793116588408964374e-01,1.010600860707957072e+00
1.002896569673617400e+00,1.004893609102218255e+00,1.012603938099131184e+00,1.004529903716763428e+00,9.688537507608705468e-01,1.010437602290530368e+00
1.002903757775440496e+00,1.004923170094564888e+00,1.011410020312609293e+00,1.002171763342317279e+00,9.309960684839067024e-01,1.011782894268657085e+00
1.002926580481860785e+00,1.004798216645169440e+00,1.014133649824077832e+00,1.000400057928113595e+00,9.692230588335241093e-01,1.011288967228920255e+00
1.002888155816771265e+00,1.004728520686533733e+00,1.013336063437513479e+00,1.002595877971047100e+00,9.251180031236152512e-01,1.011723568840132037e+00
1.002970600150330904e+00,1.004719123830623895e+00,1.011509426750563101e+00,1.002122181974250958e+00,9.171703221831296604e-01,1.009984184086701209e+00
1.002853178080789665e+00,1.004865573015156999e+00,1.016775482652124918e+00,1.001189583283196960e+00,9.111461124648387866e-01,1.009438020333868202e+00
1.002899876373718246e+00,1.004823198832686559e+00,1.012377542569899536e+00,1.003248525436820859e+00,9.443627183052465401e-01,1.010858772436279640e+00
1.002889907591464347e+00,1.004601954374861883e+00,1.011651182404136318e+00,1.001644732433791818e+00,9.127142767795763945e-01,1.011514343083102840e+00
1.002889914433958030e+00,1.004776863775568296e+00,1.010739928861940529e+00,1.002021177578084288e+00,9.793223846865547477e-01,1.010229554328933244e+00
1.002884963493909209e+00,1.004661243030900541e+00,1.012413774666854005e+00,1.005735178551590669e+00,1.014163891098911918e+00,1.010993354239961839e+00
1.002840428623294144e+00,1.004582078253686284e+00,1.012518266820405133e+00,1.006769991163091182e+00,1.010096381283381861e+00,1.009653232872349315e+00
1.002829257503179194e+00,1.004704942246601451e+00,1.009914411078866259e+00,1.004658755198183151e+00,1.004909373401189798e+00,1.009462444110584389e+00
1.002839975895984725e+00,1.004557528741985895e+00,1.010810262448043506e+00,1.001094602250696131e+00,9.340122697473693947e-01,1.009992467237686542e+00
1.002753958012822855e+00,1.004540956151420916e+00,1.010429936084229929e+00,1.001992579403745420e+00,9.163168964211200196e-01,1.009931633817394481e+00
1.002906436311702176e+00,1.004403026892455753e+00,1.011072294456076603e+00,1.006743049447271332e+00,1.083221653895664494e+00,1.009959208397415820e+00
1.002945771264166952e+00,1.004176329426267333e+00,1.011312073636297271e+00,1.005596604895307555e+00,9.969476842833081554e-01,1.009106390426286470e+00
1.002762165570234121e+00,1.004588463203711646e+00,1.009076671054519592e+00,1.005091838368917356e+00,1.023401014428269029e+00,1.008278691165327201e+00
1.002836282076921437e+00,1.004466941810616465e+00,1.010287736611703124e+00,1.007950388932916219e+00,9.570739371771691539e-01,1.008197828758691905e+00
1.002872486004535046e+00,1.004250336055440673e+00,1.016697335936757929e+00,1.010675742737219274e+00,1.004602833041680521e+00,1.003123927943152971e+00
1.002721666375314014e+00,1.004454733719599480e+00,1.027103474695781893e+00,1.017648812679212478e+00,9.715527361029289155e-01,9.948740074588673377e-01
1.002741880100172400e+00,1.004356069032964038e+00,1.040835984242855172e+00,1.030340463955705221e+00,9.985058944593113717e-01,9.853791049740875385e-01
1.002661620164267964e+00,1.004105177508399560e+00,1.053813730702597873e+00,1.045672269204890537e+00,1.000011069982300604e+00,9.744409679217874709e-01
1.002634883549126776e+00,1.004062273829397833e+00,1.066490305640083402e+00,1.059060439822522515e+00,9.963540894589753005e-01,9.660228477864392094e-01
1.002731531177981861e+00,1.003871958686215038e+00,1.064788132971267842e+00,1.057802847395381995e+00,9.783532803651723286e-01,9.679204445749923780e-01
1.002705517002308921e+00,1.003887566659489750e+00,1.050565272610152423e+00,1.044816319260294835e+00,9.424423513052174739e-01,9.760927690389658018e-01
1.002627654014921710e+00,1.004181280007304666e+00,1.036320631275269077e+00,1.030778870676139158e+00,9.646080028450989552e-01,9.858412763804524914e-01
1.002764391697175350e+00,1.003965087555398705e+00,1.026196160715829864e+00,1.018419004310774367e+00,9.401202640952097678e-01,9.938834674529123392e-01
1.002734475942472336e+00,1.004227673254754150e+00,1.014081492415511043e+00,1.005772260562647791e+00,8.597377762114406519e-01,1.001206276707653497e+00
1.002765893176567946e+00,1.004119735232793298e+00,1.010634610371104136e+00,1.006651103251943846e+00,9.977937589311645095e-01,1.007293293844085058e+00
1.002734593452141443e+00,1.004102695351299257e+00,1.010056986148629266e+00,1.004590496101200658e+00,9.831411577099086196e-01,1.009539809588198889e+00
1.002808777900121129e+00,1.004028214598664537e+00,1.007221952948474941e+00,1.004230024748954619e+00,1.033406224559278330e+00,1.009103131864200975e+00
1.002729375600427630e+00,1.003901562257341507e+00,1.008787762757357598e+00,1.004869709372875342e+00,9.788995779556503019e-01,1.008143173980583063e+00
1.002791415391244056e+00,1.004106383833099247e+00,1.007222680683264482e+00,1.001457219095031714e+00,9.666473084989004594e-01,1.007844414997561389e+00
1.002684003630122556e+00,1.004073641588127064e+00,1.008867879832416881e+00,1.003920754039687280e+00,9.718556865024692293e-01,1.008113049451388354e+00
1.002791579343124573e+00,1.003817720225467669e+00,1.006691520213391478e+00,1.004131700852312514e+00,1.034053646998305709e+00,1.008287924458645790e+00
1.002707248408720719e+00,1.004010636956120583e+00,1.008063597604858197e+00,1.001603326452580545e+00,8.963690375905569718e-01,1.009985810239654391e+00
1.002728086905701810e+00,1.003775771484128443e+00,1.003246330651862195e+00,1.003648180419766334e+00,9.238700073073243813e-01,1.007781833519712844e+00
1.002788140193920929e+00,1.003834559827620376e+00,1.006468969322648510e+00,1.005752976776655760e+00,1.055869553861466414e+00,1.007526661330314433e+00
1.002674615098750222e+00,1.004085898762508311e+00,1.005052617893261946e+00,1.002664038754382814e+00,9.399480117388359091e-01,1.007355334124932167e+00
1.002648776298407984e+00,1.003723350618986876e+00,1.006933425028689655e+00,1.002514569363198493e+00,9.793485868236960767e-01,1.007482361912984015e+00
1.002722238262906851e+00,1.003784296351166727e+00,1.006060574879480196e+00,1.002476684957679387e+00,1.023917154133181739e+00,1.007784198822873734e+00
1.002684155328646964e+00,1.003622978218570605e+00,1.008644052247972489e+00,1.004357727318684113e+00,9.850883680228531558e-01,1.006987769892672580e+00
1.002693907254552208e+00,1.003827726096509609e+00,1.006537292673119977e+00,1.002543619428287069e+00,1.001210283365693288e+00,1.007100639343209592e+00
1.002689106088344273e+00,1.003778877941104541e+00,1.007718351103623400e+00,1.003584094473033206e+00,1.027167922107252718e+00,1.006742975751639291e+00
1.002792812286510404e+00,1.003480048086186960e+00,1.000663931600763501e+00,1.005079653630399861e+00,9.803882833973821542e-01,1.007745155754494748e+00
1.002678890695377412e+00,1.003529952149392113e+00,1.005903236333303141e+00,1.003665072569193573e+00,1.040004073292217557e+00,1.008453760491710538e+00
1.002671475862082495e+00,1.003553574219898215e+00,1.003844090434201863e+00,1.001612899688425484e+00,9.860261690312371874e-01,1.007152552451741068e+00
1.002723428117021420e+00,1.003525268923184166e+00,1.002353284827448787e+00,1.004638401975803230e+00,1.039408952606999392e+00,1.007620640378517951e+00
1.002596996377955962e+00,1.003701470781095395e+00,1.002625637575437212e+00,1.006647915440348928e+00,1.015185963025404536e+00,1.006103176103710695e+00
1.002750185223087120e+00,1.003541651272906066e+00,1.003745560205547616e+00,1.002780716743535860e+00,1.011239430249774696e+00,1.006760739242182012e+00
1.002614241927435090e+00,1.003409062566567034e+00,1.005770158214941645e+00,1.005219973788791910e+00,1.051995790436099254e+00,1.007655030966141840e+00
1.002654149853642096e+00,1.003505280674079625e+00,1.005546589747992936e+00,1.003738642554125038e+00,9.546835009702423491e-01,1.007660043537484729e+00
1.002602267954221915e+00,1.003489954737031731e+00,1.004360686878847275e+00,1.002660436224942497e+00,1.071959284995694484e+00,1.007321331926253727e+00
1.002532648433061002e+00,1.003476231633161131e+00,1.006314535053481451e+00,1.004365163334241418e+00,1.017605363392712015e+00,1.006035071317354479e+00
1.002608754105230204e+00,1.003376505239566008e+00,1.004796452204481438e+00,1.002555706828652360e+00,9.941904799329831510e-01,1.006039449553989273e+00
1.002586795270167030e+00,1.003409860719262081e+00,1.008813759609947347e+00,1.005355845157245520e+00,1.053503078654301151e+00,1.007049268635051842e+00
1.002558909604324811e+00,1.003453150622792167e+00,1.009275273947547680e+00,1.004059607369511609e+00,1.030066516415075517e+00,1.007565478682861171e+00
1.002574309166440081e+00,1.003346832902485941e+00,1.006892108145134523e+00,1.003651252756659895e+00,1.010952859548233107e+00,1.006714304684542372e+00
1.002576391300203262e+00,1.003246812088663731e+00,1.009042568560342801e+00,1.006132931970193711e+00,1.084871618363185464e+00,1.006749601250749526e+00
1.002555821475214604e+00,1.003291102430688309e+00,1.009695541240052563e+00,1.004620662243098428e+00,1.076778949615316616e+00,1.005365205460772016e+00
1.002565653740742357e+00,1.003152677053093411e+00,1.011623838458283409e+00,1.004163291450743012e+00,1.112926660188101158e+00,1.005686483944353782e+00
1.002465263914617655e+00,1.003288099961848756e+00,1.008917408796818016e+00,1.004202407591727075e+00,1.020178972553938301e+00,1.007191224950287234e+00
1.002538770106030430e+00,1.003092171526018150e+00,1.011222759250658410e+00,1.006013834846945176e+00,1.103921198828390349e+00,1.006445392596883703e+00
1.002538175769104312e+00,1.002962363248486088e+00,1.006962234669836587e+00,1.000801413986175170e+00,1.001747930235964867e+00,1.006602245871673240e+00
1.002472342276184092e+00,1.003329069198793055e+00,1.006983090977331408e+00,1.001326655713823621e+00,9.985052597848170786e-01,1.006607794851847260e+00
1.002458630802569584e+00,1.003049497274022706e+00,1.008670689396516940e+00,1.004160165655931136e+00,1.071932483167346239e+00,1.005527583638347711e+00
1.002509551374881847e+00,1.003051708500807271e+00,1.009393377004811798e+00,1.003975685134892215e+00,1.029775231558347270e+00,1.005724915225334026e+00
1.002505429260205583e+00,1.003147308455527575e+00,1.008460852305071098e+00,1.004916618519955618e+00,1.092725269013547162e+00,1.006607124238768414e+00
1.002449316520159783e+00,1.003042563437633872e+00,1.010132729520106576e+00,1.003672901693947628e+00,1.073624260872846570e+00,1.006569692435297148e+00
1.002436820261988659e+00,1.003093010014634912e+00,1.008936926472204787e+00,1.005821491553641200e+00,1.060729609275109953e+00,1.006335728165695276e+00
1.002499095349275615e+00,1.003141180964812529e+00,1.010656115227486884e+00,1.005799052901579671e+00,1.094330755002851374e+00,1.005749002135396530e+00
1.002459227999394242e+00,1.002941918829753254e+00,1.009347940809947941e+00,1.005638549007406235e+00,1.101775041051474613e+00,1.005682698449305690e+00
1.002419911437049782e+00,1.002849834976699439e+00,1.006629475152032382e+00,1.006268520210885198e+00,1.017342202018654662e+00,1.005715046986277894e+00
1.002445832135504089e+00,1.002908744180261991e+00,1.008722299678021628e+00,1.006505520052109359e+00,1.045782356497711563e+00,1.006290136724917073e+00
1.002470538889448148e+00,1.002782266456017979e+00,1.008020388893689390e+00,1.006031257506686316e+00,1.103205831701751904e+00,1.005562369503582243e+00
1.002498440942329649e+00,1.002759810053500900e+00,1.008598135092927839e+00,1.005669570933496182e+00,1.059755221651917934e+00,1.005480419548795190e+00
1.002409295771847342e+00,1.002931922619399563e+00,1.010632430237475399e+00,1.005317389761675839e+00,1.113255339779898101e+00,1.005867014939854753e+00
1.002346663182191566e+00,1.002783915498749456e+00,1.010014457069948746e+00,1.007075618205498957e+00,1.108576356890830672e+00,1.006513540227549575e+00
1.002439494521075281e+00,1.002818176127054262e+00,1.009596564156938658e+00,1.006083123161064297e+00,1.082631496631448087e+00,1.005452719393220340e+00
1.002387081375616162e+00,1.002761886888842824e+00,1.010660168080172339e+00,1.008425358852046649e+00,1.086181264162425553e+00,1.006306329397962385e+00
1.002345360654833151e+00,1.002696603910358641e+00,1.011200621476760153e+00,1.008889192423069403e+00,1.126500721454390952e+00,1.004372100713163407e+00
1.002378019431396483e+00,1.002735463552093309e+00,1.009340126935577509e+00,1.008919253959655871e+00,1.077453617391685103e+00,1.004549809092813106e+00
1.002420260128529028e+00,1.002525393108181895e+00,1.008538939903903087e+00,1.007904565929351959e+00,1.150385139046568028e+00,1.005761440382660687e+00
1.002348506710030174e+00,1.002653747944960649e+00,1.008665057096404416e+00,1.005586995975577214e+00,1.090619790636229824e+00,1.004779975517862134e+00
1.002312730129450769e+00,1.002616097695558484e+00,1.009456927416308325e+00,1.008939963954327945e+00,1.084048810101373661e+00,1.005363486628312986e+00
1.002339881708531388e+00,1.002722850657365106e+00,1.010931654392927870e+00,1.006302136608781872e+00,1.115076317453879584e+00,1.005248902721928461e+00
1.002406459640545755e+00,1.002567352571021919e+00,1.008443287757773144e+00,1.006058661816906730e+00,1.094942297351106930e+00,1.003700328816972132e+00
1.002314653691849911e+00,1.002556707931475444e+00,1.009269076599820458e+00,1.006358978323466769e+00,1.078136026711349116e+00,1.004379587779234306e+00
1.002316731284317086e+00,1.002480093643433712e+00,1.009301624687659160e+00,1.008064862988525601e+00,1.110082365694659678e+00,1.005418952102265395e+00
1.002276027539335868e+00,1.002415451535788593e+00,1.008203542409857878e+00,1.006075951536056889e+00,1.116282760776044825e+00,1.004803159407593682e+00
1.002231668613820625e+00,1.002459427056002994e+00,1.005151310749573756e+00,1.008208257768761662e+00,1.045490599574610213e+00,1.004416967784931281e+00
1.002300058706379726e+00,1.002367489574612192e+00,1.006415101416991087e+00,1.007734078365695396e+00,1.067855170666532683e+00,1.003427447936767969e+00
1.002312639330769306e+00,1.002486796160301674e+00,1.003616205414838758e+00,1.007792484780000608e+00,1.057459165654411670e+00,1.002920797326055435e+00
1.002484093619538719e+00,1.002318930664678254e+00,1.005873369413665230e+00,1.007597091949206103e+00,1.130762994630276630e+00,1.004138375743913736e+00
